StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,automation_step,NextStepId,label_EventName,label_EventId,rows,ApplicationProcessNameStepName,Process_Name,Connectors
60,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:56:48+00:00,Press button in window,Button 'New Tab' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPressButton Button: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Button \\'New Tab\\'']\n""]",63,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1283,chromePress button in window,Microsoftforms/approvals/projectonline,Approvals
61,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:56:51+00:00,Press button in window,Button 'Home Page - Zoho CRM' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPressButton Button: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Button \\'Home Page - Zoho CRM\\'']\n""]",64,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1284,chromePress button in window,Microsoftforms/approvals/projectonline,Approvals
62,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:56:57+00:00,Click UI element in window,Image 2 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Image 2'] ClickType: UIAutomationClickTypeLeftClick OffsetX: 5 OffsetY: -4 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",65,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1285,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Approvals
63,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:57:01+00:00,Click UI element in window,Hyperlink 'Approval Processes' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Hyperlink \\'Approval Processes\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 14 OffsetY: 0 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",66,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1286,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Approvals
64,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:57:06+00:00,Click UI element in window,Hyperlink 'Add Approval Process' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Hyperlink \\'Add Approval Process\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -30 OffsetY: -2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",67,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1287,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Approvals
65,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:57:08+00:00,Click UI element in window,Combo Box 'Module' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Combo Box \\'Module\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -6 OffsetY: -2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleRight\n""]",69,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1288,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Approvals
66,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:57:12+00:00,Click UI element in window,Edit 'Name' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit \\'Name\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 49 OffsetY: 2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",70,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1289,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Approvals
67,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:57:22+00:00,Populate text field in window,Edit 'Name' 2 in Pane 'New Tab - Google Chrome (Incognito)'; Text:'Customer Request Form Template',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit \\'Name\\' 2'] Text: 'Customer Request Form Template' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",71,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1290,chromePopulate text field in window,Microsoftforms/approvals/projectonline,Approvals
68,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:57:26+00:00,Set checkbox state in window,Check Box 'Record Edit' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationSetCheckboxState Checkbox: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Check Box \\'Record Edit\\''] CheckboxState: UIAutomationCheckboxStateUnChecked\n""]",72,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1291,chromeSet checkbox state in window,Microsoftforms/approvals/projectonline,Approvals
69,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:57:28+00:00,Click UI element in window,Hyperlink 'Add Rule to this process' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Hyperlink \\'Add Rule to this process\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -12 OffsetY: 3 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",73,Login to Approval app,60f07f6f-7972-40a6-94f6-bf186665a706,1292,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Approvals
